40.0093955994 11.7922458649 88.1010818481 -0.3690849543 -1.6387570500 -0.6755535603 1830888704.0000000000 
6.3905305862 85.2556152344 32.7649040222 -0.3000338078 -0.2110956907 -0.9684903622 1871027200.0000000000 
41.5548286438 17.4506759644 85.3840103149 -0.2604186535 -0.5227966309 -1.1063758731 1745527808.0000000000 
31.5345935822 80.8342132568 18.3305778503 -1.7673065811 0.5800402164 -0.3791428804 2169667840.0000000000 
82.7009735107 90.9631347656 65.9710388184 -1.0915852189 -1.8897845671 0.1628849506 1587081216.0000000000 
11.7864589691 87.1832885742 36.7187919617 -1.2729203701 0.8975563049 0.7793478966 1516903680.0000000000 
17.1615142822 95.2714385986 35.5172348022 0.3486537933 -1.4911153913 -1.1639501452 55146936.0000000000 
49.6521987915 43.2418479919 72.0269927979 1.2474718094 -1.0369573236 1.6143028736 2175103232.0000000000 
88.5770645142 30.8789997101 73.7908325195 0.8511216640 -1.1263144016 -0.4095247984 2349710336.0000000000 
24.5975265503 93.8340072632 57.4716567993 -0.5446405411 1.2406916618 1.7676179409 1364024448.0000000000 
53.4561996460 63.6741523743 15.2371196747 0.8247084618 0.3578236103 0.0301740170 733351424.0000000000 
71.6677093506 71.6556015015 31.5399341583 -1.1472038031 -1.4041020274 -1.8573228717 62667496.0000000000 
38.9735145569 93.9244995117 89.5108261108 -0.8979766369 -1.0078600049 0.5320668221 2470715648.0000000000 
46.6456375122 3.0635497570 92.8170318604 0.8497266769 1.8759021759 0.0115478039 190678736.0000000000 
77.9148483276 44.4791450500 62.1881256104 -0.7451579571 -1.6738682091 1.0970096588 49719104.0000000000 
67.0988845825 28.1795978546 31.3228225708 -0.4493362904 1.9934077263 0.5145101547 1502162304.0000000000 
14.7326440811 66.4296875000 62.5931968689 0.1482462883 0.4141674042 0.0841610432 2031418496.0000000000 
85.1576843262 15.4056968689 80.0853652954 -0.7278671265 -1.2612301707 0.9160962105 76162152.0000000000 
15.3668012619 23.1910972595 10.6736354828 1.7312660217 0.7068095207 0.9144704342 616317568.0000000000 
75.8235321045 50.2870025635 26.6414680481 -0.2831032276 1.1386640072 0.3185715675 2042225280.0000000000 
78.3017959595 20.8270435333 41.7755088806 1.7213776112 1.4902691841 -1.8252518177 1168515072.0000000000 
47.6109123230 56.4727325439 27.9973449707 -0.6892561913 0.8751370907 -1.6766915321 1614297984.0000000000 
90.3476715088 80.9851150513 67.6184005737 -1.7714209855 -1.8329515010 1.1316814423 2474903040.0000000000 
71.8464584351 51.1537971497 23.6488304138 -0.0932004452 -1.9423678368 0.0116119385 2264810240.0000000000 
79.9074020386 8.2545833588 72.2814178467 0.3283681870 -0.8367348909 -1.4377228022 1281091072.0000000000 
16.3383541107 18.4256343842 97.9842453003 0.5579707623 0.9959347248 -0.9607365131 2417946368.0000000000 
46.7767906189 34.0643005371 61.2897758484 -0.5150213242 -1.3980234265 -0.8436727524 1070973568.0000000000 
19.2256278992 7.2002186775 41.8350677490 1.6428833008 0.3341608047 0.6193559170 968551680.0000000000 
59.7948188782 15.7741947174 29.3344802856 -0.4119108915 -1.0388488770 -1.9353639781 2447785728.0000000000 
53.1104011536 15.6728296280 49.1550750732 0.7779502869 -0.6360614300 -0.1144273281 834950656.0000000000 
8.9968309402 73.1209030151 30.1158847809 0.2309448719 -1.7125918567 1.6562266350 2322452224.0000000000 
22.2346191406 20.3138446808 35.7370300293 -0.3415901661 -0.8994375467 1.1028840542 813308160.0000000000 
85.8680801392 43.0560035706 71.2743911743 -0.1734839678 0.3532078266 -1.9756450243 2134128256.0000000000 
82.8589706421 2.2247748375 83.2765579224 -0.5612248182 -1.2840957642 -0.7027347088 135453424.0000000000 
51.9960708618 79.5709457397 38.8161621094 0.4397161007 0.1076741219 0.7572820187 419163104.0000000000 
59.8770561218 60.3377113342 9.6646156311 1.2844669819 1.2260622978 -0.1839340925 589298048.0000000000 
8.1656169891 22.9737510681 56.1042480469 1.7613477707 0.6411900520 -0.9048542976 992414976.0000000000 
24.8599472046 27.9875164032 25.0617256165 -1.6912431419 -0.7915083170 -1.6664685607 1092207488.0000000000 
48.1098976135 40.7699203491 49.1064376831 -1.9957612809 -1.1863652468 1.5169038773 1527471744.0000000000 
73.0327224731 56.8546485901 77.8653945923 -0.6836087704 -1.3123056889 1.5012004375 375536416.0000000000 
97.8439178467 32.9316596985 38.5933799744 -1.7596187890 0.2362163067 1.7879049778 1080673.0000000000 
21.9351596832 22.0762691498 39.7398262024 -0.1281957626 0.0025515556 0.5920619965 1362850688.0000000000 
80.2760772705 73.1398391724 98.2023315430 -0.8645609617 -1.4436097145 -0.1076494455 712298624.0000000000 
34.2506256104 35.2313652039 89.5908126831 -1.7086660266 1.6834404469 0.6982483864 1004828224.0000000000 
9.2783689499 54.9862136841 55.2145843506 -1.7151087224 1.5167150497 1.7523186207 328295296.0000000000 
43.8232803345 88.5055923462 13.1750392914 0.6303377151 -1.5767256320 0.1165945530 313838688.0000000000 
60.6456451416 17.7164173126 67.0675735474 -0.3631310463 1.6342501640 0.6107962132 1732692608.0000000000 
