39.6488075256 10.1771097183 87.3973007202 -0.3527957201 -1.5907640457 -0.7319409847 1830888704.0000000000 
6.1442432404 85.0081176758 31.8040142059 -0.1884644330 -0.2806168199 -0.9527581930 1871027200.0000000000 
41.3065338135 16.9423084259 84.2669982910 -0.2191642821 -0.5170465708 -1.1209043264 1745527808.0000000000 
29.7820243835 81.3864898682 17.9891395569 -1.7419357300 0.5304318666 -0.3110551238 2169667840.0000000000 
81.5934448242 89.0421295166 66.1266860962 -1.1250613928 -1.9522243738 0.1489539444 1587081216.0000000000 
10.5337724686 88.0481109619 37.5119552612 -1.2297629118 0.8318964839 0.8066140413 1516903680.0000000000 
17.5384845734 93.7533569336 34.3537521362 0.4049470127 -1.5430006981 -1.1628497839 55146936.0000000000 
50.8996047974 42.2121963501 73.6447296143 1.2479126453 -1.0251021385 1.6214332581 2175103232.0000000000 
89.3938674927 29.7517566681 73.3456497192 0.7837022543 -1.1263535023 -0.4799596667 2349710336.0000000000 
24.0707378387 95.0462493896 59.2355804443 -0.5086488128 1.1846439838 1.7630323172 1364024448.0000000000 
54.2803726196 64.0156402588 15.3196191788 0.8261008859 0.3245014250 0.1333489865 733351424.0000000000 
70.5286331177 70.2459487915 29.6801013947 -1.1259287596 -1.4150984287 -1.8607343435 62667496.0000000000 
38.0803108215 92.8866806030 90.0123901367 -0.8872317672 -1.0690770149 0.4660748243 2470715648.0000000000 
47.4971504211 4.9568471909 92.7814941406 0.8535633087 1.9114018679 -0.0844458640 190678736.0000000000 
77.1443557739 42.8163070679 63.2711067200 -0.7922158837 -1.6517907381 1.0664184093 49719104.0000000000 
66.6532516479 30.1853504181 31.8377037048 -0.4321201444 2.0213325024 0.5065684915 1502162304.0000000000 
14.9285297394 66.8259124756 62.6540756226 0.2439544350 0.3779136837 0.0376305059 2031418496.0000000000 
84.4028015137 14.1688556671 80.9789199829 -0.7811718583 -1.2132647038 0.8704962730 76162152.0000000000 
17.1075935364 23.9097385406 11.6122417450 1.7504192591 0.7320615053 0.9643167257 616317568.0000000000 
75.5024642944 51.4214363098 26.9724102020 -0.3580324948 1.1295770407 0.3493232131 2042225280.0000000000 
80.0118789673 22.3223819733 39.9488410950 1.6982594728 1.5027655363 -1.8300960064 1168515072.0000000000 
46.9245681763 57.3449974060 26.3256301880 -0.6836909056 0.8684214950 -1.6644604206 1614297984.0000000000 
88.5494308472 79.1434555054 68.7500000000 -1.8256622553 -1.8513559103 1.1350663900 2474903040.0000000000 
71.7362365723 49.2087898254 23.7045993805 -0.1303192526 -1.9472589493 0.1001991779 2264810240.0000000000 
80.2131500244 7.4517021179 70.8470916748 0.2822321951 -0.7681753039 -1.4325360060 1281091072.0000000000 
16.9090557098 19.4260425568 96.9838943481 0.5846432447 1.0028966665 -1.0353829861 2417946368.0000000000 
46.2665138245 32.6680603027 60.4322509766 -0.5175279379 -1.4131623507 -0.8640829325 1070973568.0000000000 
20.8792800903 7.5865736008 42.4578971863 1.6641874313 0.4399633408 0.6248520613 968551680.0000000000 
59.3978652954 14.7412347794 27.4232082367 -0.3968780637 -1.0351805687 -1.8840565681 2447785728.0000000000 
53.8885993958 15.0617828369 49.0519485474 0.7791064978 -0.5850892067 -0.0915537104 834950656.0000000000 
9.2925434113 71.3991699219 31.7704429626 0.3604362607 -1.7316341400 1.6535309553 2322452224.0000000000 
21.9239425659 19.4365043640 36.8434791565 -0.2795656621 -0.8557026982 1.1103630066 813308160.0000000000 
85.6408157349 43.4097480774 69.2876205444 -0.2800153196 0.3487837017 -1.9984164238 2134128256.0000000000 
82.2844924927 0.9700950980 82.5522613525 -0.5872623920 -1.2249475718 -0.7454123497 135453424.0000000000 
52.4147949219 79.6425628662 39.5850486755 0.3982740641 0.0351876169 0.7804162502 419163104.0000000000 
61.1626091003 61.5601348877 9.5390663147 1.2852951288 1.2195667028 -0.0686986893 589298048.0000000000 
9.9342603683 23.6339282990 55.2001647949 1.7777484655 0.6761730313 -0.9033594131 992414976.0000000000 
23.1754741669 27.2208538055 23.3855781555 -1.6816180944 -0.7403020263 -1.6856400967 1092207488.0000000000 
46.1183204651 39.5938949585 50.6246871948 -1.9886499643 -1.1664283276 1.5169435740 1527471744.0000000000 
72.3360595703 55.5295906067 79.3573379517 -0.7051319480 -1.3311921358 1.4837970734 375536416.0000000000 
96.0529479980 33.1795349121 40.3906784058 -1.8195319176 0.2579130530 1.8061209917 1080673.0000000000 
21.8448276520 22.1091594696 40.3365020752 -0.0537547283 0.0636972561 0.5987011790 1362850688.0000000000 
79.4024276733 71.6938858032 98.0271148682 -0.8833017349 -1.4489367008 -0.2423179895 712298624.0000000000 
32.5419845581 36.9106101990 90.2676315308 -1.7062789202 1.6750566959 0.6553260684 1004828224.0000000000 
7.5909118652 56.4737739563 56.9891090393 -1.6634705067 1.4597710371 1.7844977379 328295296.0000000000 
44.4568138123 86.9094314575 13.3386106491 0.6371123195 -1.6151020527 0.2119892687 313838688.0000000000 
60.2704353333 19.3557014465 67.6660842896 -0.3872293234 1.6452652216 0.5857841372 1732692608.0000000000 
4.3558468819 12.5247602463 99.2769393921 -0.3819890320 -0.0202111676 1.4585815668 1157499648.0000000000 
39.8819999695 53.2442741394 86.1157531738 0.0089977244 -1.5969609022 -0.4208888412 1407417344.0000000000 
97.3468627930 34.4709548950 70.7331314087 -0.4693767428 -1.0497409105 1.3023405075 183311968.0000000000 
36.4112892151 35.6598701477 21.3783531189 1.8089927435 0.1539735943 1.5066111088 904262272.0000000000 
44.0395507812 52.8236122131 3.6404955387 -0.0545648262 0.6054639816 -1.8074522018 2196843264.0000000000 
12.7560195923 90.4418411255 33.0006141663 0.1858423501 -0.2698515356 -1.1699047089 42066396.0000000000 
55.4689292908 64.2924041748 57.0710983276 0.1181528196 1.9214029312 -0.9139076471 2366815744.0000000000 
22.2011222839 9.8603630066 0.9117157459 0.3156419098 -0.1259430349 -1.0606814623 1294084224.0000000000 
98.4433593750 9.3110799789 89.6538009644 -0.3562901318 0.4902956784 1.7038277388 2292820224.0000000000 
25.4295139313 98.1472778320 78.1369552612 -0.4217236042 1.4221256971 -1.4497188330 2274771712.0000000000 
34.3934211731 36.2943611145 92.6499938965 1.5147616863 1.8644851446 -0.0733956844 1032989184.0000000000 
93.3236236572 79.5747222900 35.5135726929 -1.3994966745 1.5085051060 -0.4769024849 1827948800.0000000000 
32.9055404663 60.6342697144 23.4140987396 -0.6863712668 0.7439880967 -1.4475362301 1880556928.0000000000 
30.0511188507 4.3746643066 66.7723236084 0.2714170516 -1.8195178509 -0.1862417459 2353861888.0000000000 
89.1933517456 62.0659637451 86.2370529175 -1.0936831236 1.7846316099 1.0724548101 284234464.0000000000 
92.9399490356 26.7384700775 54.2464218140 1.4112880230 -1.7264564037 1.5698716640 70147392.0000000000 
93.6903457642 28.1520214081 73.9458007812 -0.9584757090 1.4839841127 -1.9885340929 1514327424.0000000000 
56.7138671875 12.4307308197 33.9085693359 1.4195566177 -1.1693208218 -1.8911341429 1019334784.0000000000 
21.2892055511 47.6490745544 33.7337493896 -1.4657502174 -1.5846226215 -1.1920676231 904708480.0000000000 
6.0894489288 96.9125747681 45.5560035706 1.8620373011 -1.0078566074 -2.0113463402 2048905472.0000000000 
32.0040245056 87.5326690674 85.1591491699 -0.8862872720 -1.4148838520 0.3660119772 1392686336.0000000000 
2.5283565521 62.4892883301 16.3965320587 0.4104863107 0.9901815653 0.1478996575 1064370176.0000000000 
93.6577987671 52.9552841187 82.0562057495 -1.3229794502 -1.8487472534 -1.3079071045 769090368.0000000000 
12.3275518417 37.8040771484 65.5216979980 -1.2406135798 -0.5480887890 -1.4532990456 339729216.0000000000 
64.4239501953 12.9109802246 96.7297592163 1.8178111315 -1.8398257494 1.1557816267 575061824.0000000000 
18.1592960358 39.0988273621 80.4996795654 -1.1200642586 -1.8904459476 1.7791192532 1973421440.0000000000 
78.4838562012 45.1315422058 19.7331943512 0.8703137636 -1.9451044798 -1.7432565689 2256968960.0000000000 
4.7365527153 23.6279850006 22.5444278717 -1.1658430099 0.5150894523 1.4810055494 933981568.0000000000 
98.1108932495 1.2259244919 50.8027114868 0.3511830568 -1.2478716373 -0.1469572037 1395835264.0000000000 
20.5894794464 27.5188674927 79.1102142334 -0.3169290423 0.7202780247 0.2491440624 1542461952.0000000000 
70.1649551392 54.5195732117 41.1356124878 -0.1447549313 1.9815341234 0.5141624808 510762592.0000000000 
-0.1984452605 68.6171340942 9.9952640533 -1.6445423365 1.6146636009 -0.6980947852 673263360.0000000000 
51.6128082275 18.6432437897 62.8983345032 -0.0050641117 -1.0946295261 -1.3940590620 242163296.0000000000 
40.0189094543 63.4045791626 65.3100814819 1.2861750126 2.2377092838 -0.2632476687 17241862.0000000000 
55.3852310181 2.1620733738 60.5155334473 -0.9508241415 0.3405839205 -1.8640290499 1862073600.0000000000 
54.2546386719 64.4498672485 93.1013259888 0.2087519765 -0.7285121083 -1.8446910381 1573071616.0000000000 
23.2977867126 37.6626129150 89.9631271362 0.9969467521 0.2913949192 0.0527602211 582572672.0000000000 
78.1108932495 68.6123352051 34.9233360291 -1.2739840746 -0.7776304483 1.9282613993 1983384320.0000000000 
20.6921768188 42.6659164429 79.6863479614 1.0535082817 -0.1869442910 -0.3715232909 64562844.0000000000 
99.2578048706 43.8612174988 77.9333953857 -0.0232347585 -1.5750308037 0.8566300869 219036688.0000000000 
43.4002418518 76.1855850220 72.1100692749 0.6271840930 -1.4317065477 0.3918842375 976323904.0000000000 
72.1290359497 17.1035118103 64.1603775024 0.0073279464 1.4425568581 1.7916775942 1758679168.0000000000 
15.6287403107 93.2849273682 48.8633956909 -0.5279103518 -0.6079707742 -0.8280806541 294941888.0000000000 
82.6982574463 70.8183975220 16.0463924408 1.1995110512 -1.3085927963 1.6678225994 848421632.0000000000 
29.0176506042 63.0493659973 41.2717323303 0.8668181300 -0.3903608620 -1.4271886349 901348160.0000000000 
55.1340255737 77.5764694214 74.5851135254 -0.8597829342 1.6479686499 -0.5419061184 1989125248.0000000000 
78.3653259277 31.8940982819 51.9036178589 1.6895984411 -0.8966131806 1.9997941256 716554816.0000000000 
63.1478805542 27.3593196869 40.6563186646 -0.2614186406 -1.9408342838 0.1998692304 639021184.0000000000 
18.9140224457 44.6821594238 57.5897789001 -0.0183808897 -1.5965092182 -1.9039279222 452360832.0000000000 
49.0125885010 18.2781524658 53.3205032349 -1.7156035900 1.6995226145 -0.8263570070 870925440.0000000000 
84.4935073853 68.7016372681 14.9952249527 0.3538047671 1.9871433973 0.6142275333 1340090240.0000000000 
27.7723598480 65.6336898804 81.1590118408 1.5837930441 1.7266622782 -1.1208155155 861019200.0000000000 
93.1494293213 76.5147399902 58.7809143066 -1.5150574446 -1.0568852425 -1.2188075781 1519004160.0000000000 
34.9742774963 21.2690906525 78.1556320190 1.4566224813 -0.3787634969 -0.6959888935 2275917568.0000000000 
29.3833980560 61.4112319946 25.5408096313 -1.3663794994 -0.8509190083 -0.2909089327 1890941952.0000000000 
28.7211723328 5.3706488609 27.7139739990 0.2476293445 0.8194756508 -1.5145773888 1106561024.0000000000 
61.9691352844 32.7126007080 78.2147521973 0.2660616040 -1.5119647980 -0.5254596472 1748986240.0000000000 
36.4223785400 59.3943748474 29.1190776825 0.7712896466 1.1828708649 -1.5936168432 1337743104.0000000000 
18.1811103821 40.7679061890 45.3628273010 0.0553145967 -1.8142671585 0.8185156584 1595508736.0000000000 
34.3188858032 9.3480625153 40.2092628479 0.5232976079 -1.3014161587 0.7458243966 425121600.0000000000 
83.5523986816 78.7723159790 60.8579826355 -0.2824357152 -1.4472970963 -0.4175232649 45986908.0000000000 
26.7410888672 78.1242141724 69.8989868164 0.5272933245 -0.5782039762 -1.9037553072 777478336.0000000000 
16.1969242096 12.3251361847 83.7643814087 -0.5606074929 0.2753549814 -0.8560583591 2097484800.0000000000 
61.2371978760 97.9456634521 49.2117805481 1.7334272861 -1.6719074249 1.5003629923 1390768640.0000000000 
23.9379310608 55.3163681030 71.9814834595 -1.6114280224 -0.5666514039 -0.6643531322 1370925312.0000000000 
51.5898513794 73.9400939941 55.8106765747 1.0647977591 0.0319368504 -0.8702626824 966195136.0000000000 
87.6675033569 30.7409057617 69.8892440796 -1.7668188810 -0.2317136079 0.1174346656 1028998272.0000000000 
97.9892807007 84.8285980225 25.9776649475 0.1706105024 1.3128191233 0.9252569675 1264472448.0000000000 
92.0995788574 58.5879249573 7.3798537254 -1.2743859291 -1.3700072765 1.1851696968 706430400.0000000000 
50.0118064880 14.2252922058 82.6471939087 -1.9032840729 1.4917600155 -0.4793507755 1980008832.0000000000 
38.3335685730 70.2046585083 19.3726329803 -0.8193663359 1.9481537342 1.5434452295 870148928.0000000000 
41.9446449280 40.9766616821 73.9979629517 -0.3678230345 -0.9672325850 -1.9763051271 2433636096.0000000000 
6.6404514313 73.1363601685 48.0867424011 -1.8918558359 -0.6840989590 0.1683756709 520540480.0000000000 
47.6585426331 32.8355216980 48.3663024902 -1.9344205856 -0.1148800328 -0.7109434605 98814432.0000000000 
33.2223739624 71.5250930786 81.1746749878 0.8860146999 -0.4449468851 -1.9949498177 2949943.2500000000 
40.7070083618 87.7798690796 33.3689422607 1.2840049267 -0.8550906777 -1.5465301275 546006208.0000000000 
56.5782661438 13.3726444244 19.8965549469 0.5554676056 1.4863327742 0.7383835912 1661602048.0000000000 
20.2572479248 21.4323501587 86.7129745483 0.7920892835 0.2075653821 -0.6013354659 1764700672.0000000000 
99.1872863770 68.1522598267 74.8304443359 -0.8174920082 -0.3897216022 0.2723053694 95473864.0000000000 
79.4734649658 58.5832405090 3.5562884808 -1.2013587952 -0.1133785993 -0.3173009455 46451312.0000000000 
77.1595611572 50.2075386047 23.4484729767 -0.7097417712 0.4469663203 -0.2130296826 2460115456.0000000000 
48.0638122559 9.2857313156 64.9367980957 0.6830230355 -0.6655615568 0.0479218587 898528256.0000000000 
86.8703689575 88.7822723389 7.7964205742 1.4030021429 0.2413889766 1.2914593220 442787968.0000000000 
98.6313018799 40.6594429016 20.5677680969 1.0585911274 1.8962368965 -0.9451243877 2457761536.0000000000 
43.6539001465 62.8871116638 -0.8333361745 -1.0947754383 -1.4459924698 -0.9495930672 1410840064.0000000000 
74.6669387817 67.8161163330 53.6472129822 -1.0850257874 1.0571292639 -1.1750997305 2249890816.0000000000 
9.7497863770 72.2666015625 25.2568569183 1.7968475819 0.3950889409 -0.6589803696 1971401728.0000000000 
16.0422115326 13.6613988876 95.2556991577 -1.3851954937 0.1586297303 -1.3476442099 2329598464.0000000000 
51.5401687622 41.8847427368 93.1351318359 1.7865209579 -1.6780042648 1.6149446964 427305600.0000000000 
23.8907356262 16.8303432465 72.6564254761 1.9267252684 1.3092054129 -0.8736338615 521195776.0000000000 
59.6991844177 46.8706092834 10.3538017273 0.6688554287 -1.1981116533 -0.4435324669 1511310464.0000000000 
82.2081222534 70.5584182739 38.7515716553 1.8809530735 1.3104338646 -0.5479635596 318102400.0000000000 
36.4857559204 55.8805007935 7.8413338661 1.4155471325 1.9080734253 1.9693837166 1983582976.0000000000 
4.5507459641 87.2358245850 97.2013092041 -0.8619699478 -1.8423392773 0.7331580520 628104384.0000000000 
86.6757278442 98.1132354736 46.2353897095 -0.2342703938 -0.2771756053 0.2539149225 322732192.0000000000 
66.1716308594 94.0709609985 71.8698272705 -0.1829329133 0.4457377493 -1.4668307304 1109764480.0000000000 
46.8496513367 46.6493568420 57.6143379211 1.2263216972 -1.8939492702 0.4778625667 1638556288.0000000000 
-1.6742606163 60.3902740479 44.5496444702 -1.6895977259 -0.0471661948 -0.3269764781 822497920.0000000000 
53.7319221497 9.6841659546 56.1631393433 -0.3204608560 -1.5666145086 -1.8976387978 2171556096.0000000000 
54.8940124512 60.9814376831 100.6364593506 -1.1137703657 0.1617065668 0.8052699566 1724353536.0000000000 
17.7877769470 85.1548156738 14.2047243118 0.5619245172 -0.6712063551 0.8573000431 1089435264.0000000000 
36.3522377014 35.2584648132 9.3487043381 -0.5109599233 1.7597930431 0.2966059148 1060594624.0000000000 
45.3257026672 93.5609130859 74.6401443481 1.9172097445 -1.7927988768 -0.7041685581 961612864.0000000000 
17.1308269501 39.2615585327 24.3332595825 0.9367021322 1.9079231024 -0.9855369925 2363847680.0000000000 
53.3542594910 99.5457763672 64.6037979126 0.7906528115 1.2683670521 1.0730844736 817118656.0000000000 
18.6337909698 48.6118774414 77.6700668335 0.2851762772 1.2442302704 1.4012202024 2304627968.0000000000 
73.5246505737 38.7852630615 33.0105819702 -1.2810326815 -0.5912647843 -1.5958756208 393062368.0000000000 
41.6464805603 44.5184593201 55.3657531738 0.3485861719 1.2522507906 1.1798135042 743996992.0000000000 
78.0265808105 2.7622451782 25.8298187256 -0.7623147964 -1.8116290569 1.5199000835 28858330.0000000000 
85.0667343140 63.2133216858 32.2389678955 -1.8313257694 -1.5267678499 -1.6056928635 1512953984.0000000000 
93.6632766724 94.8445358276 54.1958465576 0.6547465324 -0.6738152504 1.4953970909 2150042368.0000000000 
68.0247955322 96.8198013306 2.0074956417 -1.5559496880 -0.4699438512 0.3275842667 1711114368.0000000000 
23.1564922333 35.0245666504 97.0678863525 2.0150177479 -0.3990603685 -1.1799342632 781791104.0000000000 
42.0767250061 11.3866367340 33.0691528320 -0.7966377139 1.0497109890 0.6350817680 875561984.0000000000 
88.3954772949 77.2462997437 95.3993835449 1.1797517538 0.8841801286 -0.2108589709 1199123584.0000000000 
7.7957520485 34.8788681030 33.3953399658 1.0996592045 -0.6647080779 -0.5689967871 2180214272.0000000000 
75.1009826660 90.6399765015 55.8057365417 1.7702821493 -1.0024551153 0.1508841664 2360118528.0000000000 
65.4664916992 77.8438873291 26.0172691345 -1.5902751684 1.4607279301 0.3554255962 992596416.0000000000 
61.7711410522 22.4130592346 75.5203247070 -0.0806105956 -1.9358035326 0.7736235261 730362112.0000000000 
73.7530975342 18.7148437500 75.6141510010 1.1686475277 0.2456772774 -1.5766842365 1390135424.0000000000 
87.2215270996 46.3802833557 44.7594528198 0.3002202809 -0.4504177272 1.9515820742 1366738176.0000000000 
64.7558517456 51.4761924744 50.0797843933 -0.7210197449 -0.8389742970 1.0229107141 1061865792.0000000000 
16.5577907562 33.1843833923 82.4346313477 1.1396440268 0.3593151271 0.2290703803 657478848.0000000000 
57.2195091248 27.0618572235 54.7962722778 -0.6951996684 -0.0125813494 -0.7396458387 245994112.0000000000 
101.1772766113 45.4680099487 63.7748641968 1.3905434608 1.6293014288 -1.6667872667 1170288384.0000000000 
30.8946456909 7.1282472610 1.5679857731 1.7782905102 0.4398820400 0.1491319686 677771776.0000000000 
85.8629684448 25.6522541046 69.6353988647 -1.9049597979 0.3639093935 0.0294089876 2011383168.0000000000 
16.3306789398 8.1268415451 7.2728972435 0.9716776013 -0.5198234320 0.5440371633 96773024.0000000000 
82.7935485840 94.4677200317 14.8636150360 1.3139864206 -0.5107406378 1.0771584511 1697262976.0000000000 
29.8210048676 89.1482162476 13.3547344208 0.3422504663 1.6943992376 -1.3449046612 1329305472.0000000000 
52.8345680237 68.4137878418 80.2246322632 -0.3556359410 1.6677811146 -0.1076182947 1103308544.0000000000 
50.8319625854 0.0776315033 23.8407268524 0.6352434158 -1.5242285728 -0.7527666092 972915072.0000000000 
45.2528610229 95.1156768799 43.0584526062 -0.8838187456 1.4688109159 0.2840329409 223456144.0000000000 
27.6718349457 34.5783309937 78.4788055420 0.3258622587 -1.0759131908 1.6392142773 385985920.0000000000 
18.0443706512 8.7229156494 68.5476074219 0.8517724872 1.0361690521 -0.0830197781 283677344.0000000000 
65.1677780151 96.7247009277 56.6882019043 -1.3091887236 -2.0837752819 1.2124592066 2057079936.0000000000 
11.0077266693 9.6387519836 21.7693710327 0.3465822935 -1.7421996593 0.5789306164 2112615296.0000000000 
92.4071426392 20.7520942688 94.2248306274 -1.2063230276 0.2869997621 0.7527015805 1945271040.0000000000 
81.0600967407 62.5779495239 93.6714935303 1.8482016325 0.7706114054 0.3708169162 1670554880.0000000000 
42.3960494995 9.1563386917 77.4951095581 -1.5654822588 -1.5822931528 -0.6936258674 679144832.0000000000 
8.7596321106 12.7448558807 8.6967697144 -1.1400386095 -0.9489508271 -0.7314786911 1936314752.0000000000 
